,address,category,id,lat,lng,location,name,originalId,subCategory,details,reviews,checkinsCount,usersCount,likes,checkins,talking_about_count,fan_count,Solo,Famille,Couple,Entre amis,Entre collègues
304,1 rue du Caporal Peugeot,attraction,88054,48.886719882574994,2.2900356616599,Paris,Bowling Champerret,4da60634cda1b0253fe95038,Bowling,http://tour-pedia.org/api/getPlaceDetails?id=88054,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88054,2830,795,5,,,,1.0,5.0,3.0,5.0,5.0
305,Rue Daguerre,attraction,84380,48.833801,2.3301939999999997,Paris,La Chope Daguerre,4b5a1001f964a520ddaa28e3,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=84380,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84380,1303,604,7,,,,4.0,1.0,3.0,5.0,5.0
306,168 boulevard de Grenelle,attraction,85649,48.84769930477199,2.3011467712342,Paris,Le Royal Cambronne,4bc1a3b6b492d13ad951a660,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=85649,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85649,1989,619,6,,,,4.0,1.0,3.0,5.0,5.0
307,254 rue de la Convention,attraction,86220,48.835313736370004,2.3027464417408,Paris,Tasco Café,4bf02402f831c92846a001f2,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=86220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86220,802,247,1,,,,4.0,1.0,3.0,5.0,5.0
308,1 Rue Xaintrailles,attraction,86425,48.829599405192006,2.3713012426219,Paris,Les Escapades,4c0ab1086071a593ca09e032,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=86425,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86425,162,82,1,,,,4.0,1.0,3.0,5.0,5.0
309,38 rue des Entrepreneurs,attraction,87063,48.846596999999996,2.286165,Paris,Le Relais Charbon,4c927d8c1221b1f7440512e2,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=87063,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87063,38,16,0,,,,4.0,1.0,3.0,5.0,5.0
310,197 avenue daumesnil,attraction,87490,48.839839581987,2.3941555808188997,Paris,les enfants terribles,4d066eb792288eec48ed9ce0,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=87490,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87490,510,390,1,,,,4.0,1.0,3.0,5.0,5.0
311,110-114 rue de Bercy,attraction,87499,48.839397039512995,2.3802241524639,Paris,Brasserie Les Spectacles,4d09844733d6b60c51db9585,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=87499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87499,562,305,3,,,,4.0,1.0,3.0,5.0,5.0
312,1 rue Jouffroy D' Abbans,attraction,87768,48.887211950855,2.3138408800457,Paris,Café de la Gare,4d6b8f5f2bf05481d0a4d0ed,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=87768,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87768,1056,580,12,,,,4.0,1.0,3.0,5.0,5.0
313,9 avenue jean jaures,attraction,88525,48.823889,2.42285,Paris,L Ardennais,4e205f717d8b71715b9f826a,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=88525,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88525,3879,2281,36,,,,4.0,1.0,3.0,5.0,5.0
314,18 rue de Moscou,attraction,88983,48.880580565551995,2.3253984223661,Paris,Au Petit Zinc,4e899aaa6c25bf8636489fd6,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=88983,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88983,1117,809,9,,,,4.0,1.0,3.0,5.0,5.0
315,320 rue des Pyrénées,attraction,89057,48.87271912434301,2.3907610308494,Paris,Les Petits Campagnards,4e9c39778b81c0254f081cb0,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=89057,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89057,207,73,2,,,,4.0,1.0,3.0,5.0,5.0
316,8 rue de l'Olive,attraction,90015,48.890665809685004,2.3613460628416,Paris,Brasserie de l'Olive,4feecd94e4b00a5fd41a2044,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=90015,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90015,816,467,6,,,,4.0,1.0,3.0,5.0,5.0
317,26 rue de la Croix Nivert,attraction,90423,48.846629514490004,2.2995097131217004,Paris,Le Comptoir Moderne,50704879e4b07f6e2d2a05c8,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=90423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90423,535,289,5,,,,4.0,1.0,3.0,5.0,5.0
318,96 rue du Commerce,attraction,90962,48.843720317089,2.293074131012,Paris,à€ la Tour Eiffel,5150cc36e4b092b79c1b5ac9,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=90962,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90962,278,197,3,,,,4.0,1.0,3.0,5.0,5.0
319,Bois De Boulogne,attraction,90989,48.851261,2.2385099999999998,Paris,Châlet Les Bosquettes,51598781e4b09bde58ff2201,Brewery,http://tour-pedia.org/api/getPlaceDetails?id=90989,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90989,991,400,3,,,,4.0,1.0,3.0,5.0,5.0
320,Pont des Arts,attraction,83499,48.858461116978,2.337561249733,Paris,Pont des Arts,4adcda09f964a520ff3321e3,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=83499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83499,3179,1307,47,,,,5.0,5.0,5.0,5.0,5.0
321,Passerelle Simone de Beauvoir,attraction,83521,48.83526428416099,2.3780786991119,Paris,Passerelle Simone de Beauvoir,4adcda0af964a5205e3421e3,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=83521,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83521,102,49,3,,,,5.0,5.0,5.0,5.0,5.0
322,119 Avenue Daumesnil,attraction,83756,48.844592092498,2.3827806144119,Paris,Viaduc des Arts,4adcda21f964a520fe3921e3,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=83756,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83756,1188,874,4,,,,5.0,5.0,5.0,5.0,5.0
323,Pont de l'Alma,attraction,84857,48.863472564978,2.301721572876,Paris,Pont de l'Alma,4b7e3eb1f964a5201ae72fe3,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=84857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84857,159,34,0,,,,5.0,5.0,5.0,5.0,5.0
324,Passerelle Solferino,attraction,85273,48.861880955235996,2.3247241973877,Paris,Passerelle Léopold-Sédar-Senghor,4ba29193f964a5201e0538e3,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=85273,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85273,207,73,1,,,,5.0,5.0,5.0,5.0,5.0
325,Pont de Bir-Hakeim,attraction,85797,48.855750490949,2.287495136261,Paris,Pont de Bir-Hakeim,4bcae3ec937ca593289aa892,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=85797,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85797,670,453,7,,,,5.0,5.0,5.0,5.0,5.0
326,Pont de la Tournelle,attraction,85905,48.850664141608,2.3554676771164,Paris,Pont de la Tournelle,4bd1d03d462cb71366e8da07,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=85905,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85905,273,100,2,,,,5.0,5.0,5.0,5.0,5.0
327,Pont Saint-Louis,attraction,85935,48.852753807763,2.3527318239212005,Paris,Pont Saint-Louis,4bd43d5577b29c7402469282,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=85935,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85935,584,169,2,,,,5.0,5.0,5.0,5.0,5.0
328,Pont de Sully,attraction,86245,48.850117001772006,2.3590672016144,Paris,Pont de Sully,4bf3cf4f6a31d13a77f9942e,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=86245,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86245,443,190,2,,,,5.0,5.0,5.0,5.0,5.0
329,Pont Charles de Gaulle,attraction,86304,48.842591,2.3690990000000003,Paris,Pont Charles de Gaulle,4bf92c75508c0f472f143f31,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=86304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86304,5306,2686,62,,,,5.0,5.0,5.0,5.0,5.0
330,Pont de la Concorde,attraction,86317,48.86338,2.31957,Paris,Pont de la Concorde,4bfa8529b182c9b680677a5a,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=86317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86317,1339,957,23,,,,5.0,5.0,5.0,5.0,5.0
331,Pont d'Iéna,attraction,86691,48.859745789504004,2.2921085357666002,Paris,Pont d'Iéna,4c3f6eeece54e21eb60b081a,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=86691,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86691,631,217,3,,,,5.0,5.0,5.0,5.0,5.0
332,31 Quai de la Loire,attraction,86724,48.887193303682004,2.3775007111179,Paris,Pont Qui Bouge,4c45e3e1f1b5c9b639e777ef,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=86724,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86724,552,477,2,,,,5.0,5.0,5.0,5.0,5.0
333,Pont de Grenelle,attraction,87141,48.850244079944,2.2800493240356,Paris,Pont de Grenelle,4c9e1dcd542b224b2a95f09f,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87141,779,287,9,,,,5.0,5.0,5.0,5.0,5.0
334,Quai de Jemmapes,attraction,87328,48.873021160517,2.3639273643494,Paris,Pont Tournant de la Grange aux Belles,4ccd8494ba0a5481fbc14359,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87328,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87328,3993,2721,62,,,,5.0,5.0,5.0,5.0,5.0
335,Pont d'Austerlitz,attraction,87708,48.844973595061,2.3660945892333998,Paris,Pont d'Austerlitz,4d54348ef5daa0938b286f74,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87708,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87708,347,77,0,,,,5.0,5.0,5.0,5.0,5.0
336,Pont de l'Archevêché,attraction,87716,48.851621,2.351595,Paris,Pont de l'Archevêché,4d57f5a9afe4b60c04dd4a61,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87716,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87716,702,356,8,,,,5.0,5.0,5.0,5.0,5.0
337,Place de l'Europe,attraction,87798,48.878835803234,2.3236355144946,Paris,Place de l'Europe,4d72013a8e12b1f714a63405,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87798,250,104,1,,,,5.0,5.0,5.0,5.0,5.0
338,Pont National,attraction,87822,48.828000489152004,2.3869514465332,Paris,Pont National,4d79d254c307a35d46fc4a31,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87822,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87822,5626,1523,12,,,,5.0,5.0,5.0,5.0,5.0
339,Bassin de la Villette,attraction,87890,48.888395297613,2.3793983459473,Paris,Pont Levant,4d8624d27e8ef04dac972ebe,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87890,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87890,1545,1033,28,,,,5.0,5.0,5.0,5.0,5.0
340,Pont de Tolbiac,attraction,87959,48.83293730064901,2.3810505867004,Paris,Pont de Tolbiac,4d90fb9cca75b60ca2bf33a9,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87959,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87959,58,24,0,,,,5.0,5.0,5.0,5.0,5.0
341,Pont de Bercy,attraction,87960,48.838149028681,2.3749887943268,Paris,Pont de Bercy,4d910438cb9b224bf0c1bc41,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=87960,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87960,1783,1129,14,,,,5.0,5.0,5.0,5.0,5.0
342,Rue Dieu,attraction,88080,48.870882941582,2.3656439781188996,Paris,Pont Tournant de la Rue Dieu,4dadca948154b108fec675f2,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=88080,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88080,441,51,1,,,,5.0,5.0,5.0,5.0,5.0
343,2 rue des Meuniers,attraction,88354,48.833274973144995,2.3989873492143996,Paris,Passerelle Des Meuniers,4defe6b81f6ea135c6586a80,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=88354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88354,346,177,2,,,,5.0,5.0,5.0,5.0,5.0
344,Pont des Invalides,attraction,88795,48.863592551244004,2.31036901474,Paris,Pont des Invalides,4e6463231520355eb6ed8027,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=88795,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88795,74,59,2,,,,5.0,5.0,5.0,5.0,5.0
345,Jardin de Reuilly,attraction,90768,48.844106019861,2.3943338402561,Paris,Passerelle BZ/12,510967fee4b0b8521f96234d,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=90768,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90768,2504,952,4,,,,5.0,5.0,5.0,5.0,5.0
346,Rue Guersant,attraction,86857,48.881931047049,2.2894097375759,Paris,Rue Guersant,4c69d84ac946e21e1959eb8e,Building,http://tour-pedia.org/api/getPlaceDetails?id=86857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86857,364,177,4,,,,5.0,5.0,5.0,5.0,5.0
347,16-18 rue du Quatre Septembre,attraction,87021,48.870213748971004,2.3360498294965,Paris,Le Centorial,4c89151ded0aa14358b1aef3,Building,http://tour-pedia.org/api/getPlaceDetails?id=87021,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87021,2794,969,25,,,,5.0,5.0,5.0,5.0,5.0
348,142 Boulevard de l'Hôpital,attraction,84981,48.833309155944,2.3569959095839,Paris,Arts Café,4b8942fdf964a520c32632e3,Cafe,http://tour-pedia.org/api/getPlaceDetails?id=84981,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84981,608,458,3,,,,3.0,4.0,4.0,4.0,4.0
349,"135, boulevard Brune",attraction,85314,48.824628105449,2.3145299301141,Paris,Paris Brune,4ba5fb7df964a520932c39e3,Cafe,http://tour-pedia.org/api/getPlaceDetails?id=85314,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85314,243,160,2,,,,3.0,4.0,4.0,4.0,4.0
350,Boulevard de Vaugirard,attraction,85385,48.84088661368,2.3159829545746002,Paris,Blue Buoy,4bac70c4f964a52036f53ae3,Cafe,http://tour-pedia.org/api/getPlaceDetails?id=85385,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85385,1378,465,4,,,,3.0,4.0,4.0,4.0,4.0
351,20 Avenue Rachel,attraction,83461,48.887548749415,2.3304319381714,Paris,Cimetière de Montmartre,4adcda09f964a5200a3421e3,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=83461,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83461,255,145,3,,,,1.0,1.0,1.0,1.0,1.0
352,16 Rue du Repos,attraction,83486,48.861326879657,2.3942041397095,Paris,Cimetière du Père Lachaise,4adcda09f964a520e73321e3,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=83486,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83486,382,304,8,,,,1.0,1.0,1.0,1.0,1.0
353,Hôtel des Invalides,attraction,83511,48.855623426753,2.3125791549683,Paris,Tombeau de Napoléon,4adcda0af964a520323421e3,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=83511,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83511,294,257,3,,,,1.0,1.0,1.0,1.0,1.0
354,Cimetière du Père Lachaise,attraction,85417,48.859323236668,2.3937162379049997,Paris,Tombe de Jim Morrison,4bae2c6df964a5209d8d3be3,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=85417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85417,1165,320,7,,,,1.0,1.0,1.0,1.0,1.0
355,Cimetière du Père Lachaise,attraction,85536,48.859604618311,2.3987531661987003,Paris,Tombe d'Edith Piaf,4bb9d0021261d13a40dbe998,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=85536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85536,53,51,1,,,,1.0,1.0,1.0,1.0,1.0
356,Cimetière du Père Lachaise,attraction,85537,48.861788,2.397981,Paris,Tombe d'Oscar Wilde,4bb9d6d9b35776b0c82fca01,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=85537,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85537,788,346,0,,,,1.0,1.0,1.0,1.0,1.0
357,2 Rue du Commandant Schloesing,attraction,87052,48.862413850165005,2.2850918769836,Paris,Cimetière de Passy,4c90cc877f3b8cfa800b971e,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=87052,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87052,307,30,0,,,,1.0,1.0,1.0,1.0,1.0
358,Place de la Madeleine,attraction,83456,48.869753812208,2.3242735862732,Paris,Église de la Madeleine,4adcda09f964a520013421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83456,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83456,408,312,2,,,,4.0,4.0,3.0,3.0,2.0
359,2 Place du Louvre,attraction,83473,48.859519915404995,2.3413056135178,Paris,Église Saint-Germain l'Auxerrois,4adcda09f964a520173421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83473,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83473,275,125,0,,,,4.0,4.0,3.0,3.0,2.0
360,1 Place Alphonse Laveran,attraction,83475,48.840575,2.3419060000000003,Paris,Église du Val-de-Grâce,4adcda09f964a5201c3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83475,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83475,597,186,3,,,,4.0,4.0,3.0,3.0,2.0
361,284 rue Saint-Honoré,attraction,83492,48.865181,2.332546,Paris,Église Saint-Roch,4adcda09f964a520ee3321e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83492,808,477,3,,,,4.0,4.0,3.0,3.0,2.0
362,Place Saint-Sulpice,attraction,83495,48.850879465969,2.3342514038086,Paris,Église Saint-Sulpice,4adcda09f964a520fa3321e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83495,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83495,554,211,8,,,,4.0,4.0,3.0,3.0,2.0
363,88 Rue de l'Assomption,attraction,83526,48.855703186683996,2.2667876578862,Paris,Notre-Dame de l'Assomption,4adcda0af964a5206d3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83526,3658,1629,30,,,,4.0,4.0,3.0,3.0,2.0
364,188 rue de Tolbiac,attraction,83527,48.826182,2.350125,Paris,Église Sainte-Anne de la Butte-aux-Cailles,4adcda0bf964a520823421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83527,1006,566,9,,,,4.0,4.0,3.0,3.0,2.0
365,4 rue Saint Christophe,attraction,83528,48.844636,2.2793639999999997,Paris,Église Saint-Christophe de Javel,4adcda0bf964a520853421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83528,159,57,1,,,,4.0,4.0,3.0,3.0,2.0
366,Place du Cardinal Amette,attraction,83529,48.850994,2.296472,Paris,Église Saint-Léon,4adcda0bf964a520883421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83529,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83529,5,5,0,,,,4.0,4.0,3.0,3.0,2.0
367,122 rue de la Glaciere,attraction,83531,48.829248348936005,2.3432422563486,Paris,Église Albert le Grand,4adcda0bf964a520973421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83531,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83531,579,383,4,,,,4.0,4.0,3.0,3.0,2.0
368,Rue Ampère,attraction,83532,48.88478,2.3049939999999998,Paris,Église Saint-François-de-Sales,4adcda0bf964a520983421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83532,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83532,1650,642,8,,,,4.0,4.0,3.0,3.0,2.0
369,79 rue Alexandre Dumas,attraction,83541,48.855160999999995,2.397997,Paris,Église Saint-Jean-Bosco,4adcda0cf964a520b53421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83541,1165,388,9,,,,4.0,4.0,3.0,3.0,2.0
370,52 Boulevard Lefebvre,attraction,83542,48.829902000000004,2.294455,Paris,Église Saint-Antoine de Padoue,4adcda0cf964a520b83421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83542,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83542,2779,1005,11,,,,4.0,4.0,3.0,3.0,2.0
371,Avenue de la Porte du Pré Saint-Gervais,attraction,83546,48.879222,2.402498,Paris,Église de Marie-Médiatrice-de-Toutes-les-Grâces,4adcda0cf964a520cc3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83546,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83546,412,179,5,,,,4.0,4.0,3.0,3.0,2.0
372,Place d'Estienne d'Orves,attraction,83547,48.877226763452995,2.3314297199249,Paris,Église de la Trinité,4adcda0cf964a520cd3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83547,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83547,328,198,3,,,,4.0,4.0,3.0,3.0,2.0
373,19 rue Cortambert,attraction,83548,48.862082885633,2.2802096628518,Paris,Église Réformée de Passy Annonciation,4adcda0cf964a520ce3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83548,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83548,846,108,0,,,,4.0,4.0,3.0,3.0,2.0
374,14 Rue Gerbert,attraction,83549,48.839521000000005,2.298396,Paris,Église Saint-Lambert de Vaugirard,4adcda0cf964a520d53421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83549,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83549,393,259,3,,,,4.0,4.0,3.0,3.0,2.0
375,154 Rue du Faubourg Saint-Honoré,attraction,83550,48.873254030329,2.3105192184448,Paris,Église Saint-Philippe du Roule,4adcda0cf964a520d73421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83550,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83550,269,142,3,,,,4.0,4.0,3.0,3.0,2.0
376,82 avenue du Général Leclerc,attraction,83551,48.828749164245004,2.3270416259766002,Paris,Église Saint-Pierre-de-Montrouge,4adcda0cf964a520d83421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83551,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83551,887,370,5,,,,4.0,4.0,3.0,3.0,2.0
377,92 rue Saint-Dominique,attraction,83552,48.859596,2.3052029999999997,Paris,Église Saint-Pierre-du-Gros-Caillou,4adcda0cf964a520d93421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83552,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83552,2025,1464,48,,,,4.0,4.0,3.0,3.0,2.0
378,93 rue de Crimée,attraction,83553,48.883178002598,2.3820462838348,Paris,Église Saint-Serge,4adcda0cf964a520da3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83553,1513,517,4,,,,4.0,4.0,3.0,3.0,2.0
379,8 Avenue César Caire,attraction,83554,48.876090721004,2.3189789056778,Paris,Église Saint-Augustin,4adcda0cf964a520db3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83554,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83554,1284,533,3,,,,4.0,4.0,3.0,3.0,2.0
380,2 avenue Stéphane Mallarmé,attraction,83555,48.887051,2.293184,Paris,Église Sainte-Odile,4adcda0cf964a520de3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83555,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83555,1820,684,19,,,,4.0,4.0,3.0,3.0,2.0
381,7 Place du Président Mithouard,attraction,83556,48.850780628672,2.3137378692627,Paris,Église Saint-François Xavier,4adcda0cf964a520df3421e3,Church,http://tour-pedia.org/api/getPlaceDetails?id=83556,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83556,235,150,2,,,,4.0,4.0,3.0,3.0,2.0
